State,Year,Month,Period,Percent Complete,Percent Pending Investigation,Percent with drugs specified,StateName
KY,2016,June,12 month-ending,,0,77.32,Kentucky
KY,2016,July,12 month-ending,,0,77.18,Kentucky
KY,2016,August,12 month-ending,,0,78.7,Kentucky
KY,2016,September,12 month-ending,,0,79.31,Kentucky
KY,2016,October,12 month-ending,,0,79.66,Kentucky
KY,2016,November,12 month-ending,,0.01,80.65,Kentucky
KY,2016,December,12 month-ending,,0.01,81.56,Kentucky
KY,2017,January,12 month-ending,,0.01,81.76,Kentucky
KY,2017,February,12 month-ending,,0.01,82.14,Kentucky
KY,2017,March,12 month-ending,,0.01,83.05,Kentucky
KY,2017,April,12 month-ending,,0.01,84.11,Kentucky
KY,2017,May,12 month-ending,,0.01,84.27,Kentucky
KY,2017,June,12 month-ending,,0.02,85.17,Kentucky
KY,2017,July,12 month-ending,,0.02,86.16,Kentucky
KY,2017,August,12 month-ending,,0.02,86.48,Kentucky
KY,2017,September,12 month-ending,,0.02,87.04,Kentucky
KY,2017,October,12 month-ending,,0.02,87.79,Kentucky
KY,2017,November,12 month-ending,,0.01,88.39,Kentucky
KY,2017,December,12 month-ending,,0.02,88.83,Kentucky
KY,2018,January,12 month-ending,100,0.02,89.73,Kentucky
KY,2018,February,12 month-ending,100,0.02,90.87,Kentucky
KY,2018,March,12 month-ending,100,0.02,91.24,Kentucky
KY,2018,April,12 month-ending,100,0.02,91.33,Kentucky
KY,2018,May,12 month-ending,100,0.02,91.96,Kentucky
KY,2018,June,12 month-ending,100,0.02,92.75,Kentucky
KY,2018,July,12 month-ending,100,0.02,92.97,Kentucky
KY,2018,August,12 month-ending,100,0.02,92.78,Kentucky
KY,2018,September,12 month-ending,100,0.02,92.11,Kentucky
KY,2018,October,12 month-ending,100,0.02,92.05,Kentucky
KY,2018,November,12 month-ending,100,0.02,92.11,Kentucky
KY,2018,December,12 month-ending,100,0.01,91.92,Kentucky
KY,2019,January,12 month-ending,100,0.02,91.93,Kentucky
KY,2019,February,12 month-ending,100,0.02,91.89,Kentucky
KY,2019,March,12 month-ending,100,0.02,92.04,Kentucky
KY,2019,April,12 month-ending,100,0.01,92.48,Kentucky
KY,2019,May,12 month-ending,100,0.01,92.2,Kentucky
KY,2019,June,12 month-ending,100,0.01,92.08,Kentucky
KY,2019,July,12 month-ending,100,0.01,92.02,Kentucky
KY,2019,August,12 month-ending,100,0.02,92.43,Kentucky
KY,2019,September,12 month-ending,100,0.02,93.31,Kentucky
KY,2019,October,12 month-ending,100,0.02,93.59,Kentucky
KY,2019,November,12 month-ending,100,0.02,93.64,Kentucky
KY,2019,December,12 month-ending,100,0.02,94.16,Kentucky
KY,2020,January,12 month-ending,100,0.02,94.54,Kentucky
KY,2020,February,12 month-ending,100,0.02,94.5,Kentucky
KY,2020,March,12 month-ending,100,0.02,94.47,Kentucky
KY,2020,April,12 month-ending,100,0.03,94.4,Kentucky
KY,2020,May,12 month-ending,100,0.03,94.84,Kentucky
KY,2020,June,12 month-ending,100,0.03,94.49,Kentucky
KY,2020,July,12 month-ending,100,0.03,94.52,Kentucky
KY,2020,August,12 month-ending,100,0.03,94.35,Kentucky
KY,2020,September,12 month-ending,100,0.03,94.39,Kentucky
KY,2020,October,12 month-ending,100,0.03,94.38,Kentucky
KY,2020,November,12 month-ending,100,0.03,94.37,Kentucky
KY,2020,December,12 month-ending,100,0.03,94.25,Kentucky
KY,2021,January,12 month-ending,100,0.03,94.01,Kentucky
KY,2021,February,12 month-ending,100,0.03,94.05,Kentucky
KY,2021,March,12 month-ending,100,0.04,94.05,Kentucky
KY,2021,April,12 month-ending,100,0.03,93.61,Kentucky
LA,2015,January,12 month-ending,100,0.04,46.42,Louisiana
LA,2015,February,12 month-ending,100,0.04,47.13,Louisiana
LA,2015,March,12 month-ending,100,0.04,46.43,Louisiana
LA,2015,April,12 month-ending,100,0.05,46.73,Louisiana
LA,2015,May,12 month-ending,100,0.06,46.82,Louisiana
LA,2015,June,12 month-ending,100,0.07,46.01,Louisiana
LA,2015,July,12 month-ending,100,0.07,46.3,Louisiana
LA,2015,August,12 month-ending,100,0.08,46.05,Louisiana
LA,2015,September,12 month-ending,100,0.08,46.06,Louisiana
LA,2015,October,12 month-ending,100,0.08,47.24,Louisiana
LA,2015,November,12 month-ending,100,0.08,46.07,Louisiana
LA,2015,December,12 month-ending,100,0.08,45.83,Louisiana
LA,2016,January,12 month-ending,,0.08,45.96,Louisiana
LA,2016,February,12 month-ending,,0.08,46.06,Louisiana
LA,2016,March,12 month-ending,,0.08,47.43,Louisiana
LA,2016,April,12 month-ending,,0.07,47.7,Louisiana
LA,2016,May,12 month-ending,,0.06,48.28,Louisiana
LA,2016,June,12 month-ending,,0.05,48.99,Louisiana
LA,2016,July,12 month-ending,,0.03,49.79,Louisiana
LA,2016,August,12 month-ending,,0.03,50.87,Louisiana
LA,2016,September,12 month-ending,,0.02,51.05,Louisiana
LA,2016,October,12 month-ending,,0.02,50.93,Louisiana
LA,2016,November,12 month-ending,,0.02,52.08,Louisiana
LA,2016,December,12 month-ending,,0.01,51.49,Louisiana
LA,2017,January,12 month-ending,,0.01,53.4,Louisiana
LA,2017,February,12 month-ending,,0.01,53.56,Louisiana
LA,2017,March,12 month-ending,,0,52.16,Louisiana
LA,2017,April,12 month-ending,,0,52.61,Louisiana
LA,2017,May,12 month-ending,,0,52.33,Louisiana
LA,2017,June,12 month-ending,,0,53.94,Louisiana
LA,2017,July,12 month-ending,,0,54.12,Louisiana
LA,2017,August,12 month-ending,,0,52.94,Louisiana
LA,2017,September,12 month-ending,,0,52.76,Louisiana
LA,2017,October,12 month-ending,,0,52.71,Louisiana
LA,2017,November,12 month-ending,,0,51.94,Louisiana
LA,2017,December,12 month-ending,,0,52.99,Louisiana
LA,2018,January,12 month-ending,100,0,53.1,Louisiana
LA,2018,February,12 month-ending,100,0,52.46,Louisiana
LA,2018,March,12 month-ending,100,0,52.78,Louisiana
LA,2018,April,12 month-ending,100,0,52.64,Louisiana
LA,2018,May,12 month-ending,100,0,52.7,Louisiana
LA,2018,June,12 month-ending,100,0,51.16,Louisiana
LA,2018,July,12 month-ending,100,0,50.99,Louisiana
LA,2018,August,12 month-ending,100,0,51.58,Louisiana
LA,2018,September,12 month-ending,100,0,51.65,Louisiana
LA,2018,October,12 month-ending,100,0,51.32,Louisiana
LA,2018,November,12 month-ending,100,0,52.14,Louisiana
LA,2018,December,12 month-ending,100,0,52.36,Louisiana
LA,2019,January,12 month-ending,100,0,51.72,Louisiana
LA,2019,February,12 month-ending,100,0,52.42,Louisiana
LA,2019,March,12 month-ending,100,0,52.66,Louisiana
LA,2019,April,12 month-ending,100,0,52.8,Louisiana
LA,2019,May,12 month-ending,100,0,53.91,Louisiana
LA,2019,June,12 month-ending,100,0,55.07,Louisiana
LA,2019,July,12 month-ending,100,0,55.79,Louisiana
LA,2019,August,12 month-ending,100,0,56.33,Louisiana
LA,2019,September,12 month-ending,100,0,56.79,Louisiana
LA,2019,October,12 month-ending,100,0,58.04,Louisiana
LA,2019,November,12 month-ending,100,0,59.39,Louisiana
LA,2019,December,12 month-ending,100,0,60.12,Louisiana
LA,2020,January,12 month-ending,100,0,61.28,Louisiana
LA,2020,February,12 month-ending,100,0,61.82,Louisiana
LA,2020,March,12 month-ending,100,0,62.39,Louisiana
LA,2020,April,12 month-ending,100,0.01,62.95,Louisiana
LA,2020,May,12 month-ending,100,0.01,62.8,Louisiana
LA,2020,June,12 month-ending,100,0.01,62.4,Louisiana
LA,2020,July,12 month-ending,100,0.01,62.66,Louisiana
LA,2020,August,12 month-ending,100,0.01,63.21,Louisiana
LA,2020,September,12 month-ending,100,0.01,63.47,Louisiana
LA,2020,October,12 month-ending,100,0.01,63.93,Louisiana
LA,2020,November,12 month-ending,100,0,63.46,Louisiana
LA,2020,December,12 month-ending,100,0,63.04,Louisiana
LA,2021,January,12 month-ending,100,0,62.86,Louisiana
LA,2021,February,12 month-ending,100,0,63.36,Louisiana
LA,2021,March,12 month-ending,100,0,63.73,Louisiana
LA,2021,April,12 month-ending,100,0,63.71,Louisiana
MA,2015,January,12 month-ending,100,1.3,99.15,Massachusetts
MA,2015,February,12 month-ending,100,1.34,99.07,Massachusetts
MA,2015,March,12 month-ending,100,1.34,99.02,Massachusetts
MA,2015,April,12 month-ending,100,1.39,99.13,Massachusetts
MA,2015,May,12 month-ending,100,1.38,99.14,Massachusetts
MA,2015,June,12 month-ending,100,1.41,99.15,Massachusetts
MA,2015,July,12 month-ending,100,1.41,98.9,Massachusetts
MA,2015,August,12 month-ending,100,1.4,98.86,Massachusetts
MA,2015,September,12 month-ending,100,1.33,99.03,Massachusetts
MA,2015,October,12 month-ending,100,1.27,99.14,Massachusetts
MA,2015,November,12 month-ending,100,1.08,99.06,Massachusetts
MA,2015,December,12 month-ending,100,0.81,98.67,Massachusetts
MA,2016,January,12 month-ending,,0.75,98.62,Massachusetts
MA,2016,February,12 month-ending,,0.68,98.71,Massachusetts
MA,2016,March,12 month-ending,,0.65,98.62,Massachusetts
MA,2016,April,12 month-ending,,0.57,98.52,Massachusetts
MA,2016,May,12 month-ending,,0.53,98.55,Massachusetts
MA,2016,June,12 month-ending,,0.45,98.4,Massachusetts
MA,2016,July,12 month-ending,,0.39,98.41,Massachusetts
MA,2016,August,12 month-ending,,0.39,98.52,Massachusetts
MA,2016,September,12 month-ending,,0.39,98.45,Massachusetts
MA,2016,October,12 month-ending,,0.37,98.51,Massachusetts
MA,2016,November,12 month-ending,,0.45,98.61,Massachusetts
MA,2016,December,12 month-ending,,0.48,98.91,Massachusetts
MA,2017,January,12 month-ending,,0.48,98.97,Massachusetts
MA,2017,February,12 month-ending,,0.52,98.91,Massachusetts
MA,2017,March,12 month-ending,,0.54,99,Massachusetts
MA,2017,April,12 month-ending,,0.57,99.03,Massachusetts
MA,2017,May,12 month-ending,,0.59,99.02,Massachusetts
MA,2017,June,12 month-ending,,0.65,99.14,Massachusetts
MA,2017,July,12 month-ending,,0.68,99.28,Massachusetts
MA,2017,August,12 month-ending,,0.7,99.19,Massachusetts
MA,2017,September,12 month-ending,,0.7,99.24,Massachusetts
MA,2017,October,12 month-ending,,0.7,99.09,Massachusetts
MA,2017,November,12 month-ending,,0.64,99.1,Massachusetts
MA,2017,December,12 month-ending,,0.6,99.11,Massachusetts
MA,2018,January,12 month-ending,100,0.58,98.98,Massachusetts
MA,2018,February,12 month-ending,100,0.56,98.94,Massachusetts
MA,2018,March,12 month-ending,100,0.53,98.75,Massachusetts
MA,2018,April,12 month-ending,100,0.48,98.85,Massachusetts
MA,2018,May,12 month-ending,100,0.45,98.7,Massachusetts
MA,2018,June,12 month-ending,100,0.38,98.65,Massachusetts
MA,2018,July,12 month-ending,100,0.34,98.66,Massachusetts
MA,2018,August,12 month-ending,100,0.28,98.61,Massachusetts
MA,2018,September,12 month-ending,100,0.25,98.55,Massachusetts
MA,2018,October,12 month-ending,100,0.21,98.58,Massachusetts
MA,2018,November,12 month-ending,100,0.19,98.53,Massachusetts
MA,2018,December,12 month-ending,100,0.16,98.57,Massachusetts
MA,2019,January,12 month-ending,100,0.16,98.55,Massachusetts
MA,2019,February,12 month-ending,100,0.16,98.59,Massachusetts
MA,2019,March,12 month-ending,100,0.17,98.69,Massachusetts
MA,2019,April,12 month-ending,100,0.19,98.65,Massachusetts
MA,2019,May,12 month-ending,100,0.19,98.68,Massachusetts
MA,2019,June,12 month-ending,100,0.2,98.8,Massachusetts
MA,2019,July,12 month-ending,100,0.21,98.84,Massachusetts
MA,2019,August,12 month-ending,100,0.21,98.84,Massachusetts
MA,2019,September,12 month-ending,100,0.21,98.84,Massachusetts
MA,2019,October,12 month-ending,100,0.23,98.9,Massachusetts
MA,2019,November,12 month-ending,100,0.23,99,Massachusetts
MA,2019,December,12 month-ending,100,0.26,98.96,Massachusetts
MA,2020,January,12 month-ending,100,0.25,99.14,Massachusetts
MA,2020,February,12 month-ending,100,0.23,99.14,Massachusetts
MA,2020,March,12 month-ending,100,0.22,99.1,Massachusetts
MA,2020,April,12 month-ending,100,0.19,99.06,Massachusetts
MA,2020,May,12 month-ending,100,0.17,99.21,Massachusetts
MA,2020,June,12 month-ending,99.9,0.16,99.13,Massachusetts
MA,2020,July,12 month-ending,99.9,0.15,99.14,Massachusetts
MA,2020,August,12 month-ending,99.9,0.14,99.22,Massachusetts
MA,2020,September,12 month-ending,99.9,0.12,99.22,Massachusetts
MA,2020,October,12 month-ending,99.9,0.1,99.31,Massachusetts
MA,2020,November,12 month-ending,99.9,0.09,99.22,Massachusetts
MA,2020,December,12 month-ending,99.9,0.08,99.21,Massachusetts
MA,2021,January,12 month-ending,99.9,0.08,99.23,Massachusetts
MA,2021,February,12 month-ending,99.9,0.1,99.27,Massachusetts
MA,2021,March,12 month-ending,99.9,0.1,99.45,Massachusetts
MA,2021,April,12 month-ending,100,0.12,99.42,Massachusetts
MD,2015,January,12 month-ending,100,0.01,98.61,Maryland
MD,2015,February,12 month-ending,100,0.01,98.74,Maryland
MD,2015,March,12 month-ending,100,0.01,98.67,Maryland
MD,2015,April,12 month-ending,100,0.01,98.84,Maryland
MD,2015,May,12 month-ending,100,0.01,98.77,Maryland
MD,2015,June,12 month-ending,100,0.01,98.5,Maryland
MD,2015,July,12 month-ending,100,0.01,98.69,Maryland
MD,2015,August,12 month-ending,100,0.01,98.46,Maryland
MD,2015,September,12 month-ending,100,0.01,98.43,Maryland
MD,2015,October,12 month-ending,100,0.02,98.48,Maryland
MD,2015,November,12 month-ending,100,0.02,98.28,Maryland
MD,2015,December,12 month-ending,100,0.02,98.41,Maryland
MD,2016,January,12 month-ending,,0.02,98.54,Maryland
MD,2016,February,12 month-ending,,0.02,98.65,Maryland
MD,2016,March,12 month-ending,,0.02,98.77,Maryland
MD,2016,April,12 month-ending,,0.02,98.65,Maryland
MD,2016,May,12 month-ending,,0.02,98.86,Maryland
MD,2016,June,12 month-ending,,0.03,98.75,Maryland
MD,2016,July,12 month-ending,,0.03,98.81,Maryland
MD,2016,August,12 month-ending,,0.03,98.81,Maryland
MD,2016,September,12 month-ending,,0.03,98.85,Maryland
MD,2016,October,12 month-ending,,0.02,98.77,Maryland
MD,2016,November,12 month-ending,,0.02,98.9,Maryland
MD,2016,December,12 month-ending,,0.02,98.79,Maryland
MD,2017,January,12 month-ending,,0.02,98.71,Maryland
MD,2017,February,12 month-ending,,0.02,98.58,Maryland
MD,2017,March,12 month-ending,,0.02,98.52,Maryland
MD,2017,April,12 month-ending,,0.02,98.5,Maryland
MD,2017,May,12 month-ending,,0.02,98.54,Maryland
MD,2017,June,12 month-ending,,0.02,98.68,Maryland
MD,2017,July,12 month-ending,,0.02,98.63,Maryland
MD,2017,August,12 month-ending,,0.02,98.58,Maryland
MD,2017,September,12 month-ending,,0.02,98.54,Maryland
MD,2017,October,12 month-ending,,0.03,98.64,Maryland
MD,2017,November,12 month-ending,,0.03,98.56,Maryland
MD,2017,December,12 month-ending,,0.04,98.56,Maryland
MD,2018,January,12 month-ending,100,0.04,98.51,Maryland
MD,2018,February,12 month-ending,100,0.03,98.64,Maryland
MD,2018,March,12 month-ending,100,0.03,98.66,Maryland
MD,2018,April,12 month-ending,100,0.03,98.71,Maryland
MD,2018,May,12 month-ending,100,0.03,98.56,Maryland
MD,2018,June,12 month-ending,100,0.02,98.61,Maryland
MD,2018,July,12 month-ending,100,0.02,98.68,Maryland
MD,2018,August,12 month-ending,100,0.03,98.81,Maryland
MD,2018,September,12 month-ending,100,0.03,98.93,Maryland
MD,2018,October,12 month-ending,100,0.03,98.84,Maryland
MD,2018,November,12 month-ending,100,0.03,98.84,Maryland
MD,2018,December,12 month-ending,100,0.04,98.87,Maryland
MD,2019,January,12 month-ending,100,0.04,98.83,Maryland
MD,2019,February,12 month-ending,100,0.04,98.64,Maryland
MD,2019,March,12 month-ending,100,0.04,98.46,Maryland
MD,2019,April,12 month-ending,100,0.04,98.49,Maryland
MD,2019,May,12 month-ending,100,0.04,98.6,Maryland
MD,2019,June,12 month-ending,100,0.04,98.54,Maryland
MD,2019,July,12 month-ending,100,0.04,98.47,Maryland
MD,2019,August,12 month-ending,100,0.04,98.5,Maryland
MD,2019,September,12 month-ending,100,0.03,98.38,Maryland
MD,2019,October,12 month-ending,100,0.03,98.43,Maryland
MD,2019,November,12 month-ending,100,0.03,98.57,Maryland
MD,2019,December,12 month-ending,100,0.04,98.47,Maryland
MD,2020,January,12 month-ending,100,0.04,98.63,Maryland
MD,2020,February,12 month-ending,100,0.04,98.77,Maryland
MD,2020,March,12 month-ending,100,0.04,98.78,Maryland
MD,2020,April,12 month-ending,100,0.04,98.65,Maryland
MD,2020,May,12 month-ending,100,0.04,98.53,Maryland
MD,2020,June,12 month-ending,100,0.04,98.47,Maryland
MD,2020,July,12 month-ending,100,0.04,98.3,Maryland
MD,2020,August,12 month-ending,100,0.04,98.2,Maryland
MD,2020,September,12 month-ending,100,0.04,98.2,Maryland
MD,2020,October,12 month-ending,100,0.03,98.15,Maryland
MD,2020,November,12 month-ending,100,0.03,97.94,Maryland
MD,2020,December,12 month-ending,100,0.02,98.08,Maryland
MD,2021,January,12 month-ending,100,0.03,97.92,Maryland
MD,2021,February,12 month-ending,100,0.04,97.88,Maryland
MD,2021,March,12 month-ending,100,0.05,98.09,Maryland
MD,2021,April,12 month-ending,100,0.07,98.15,Maryland
ME,2015,January,12 month-ending,100,0.06,99.06,Maine
ME,2015,February,12 month-ending,100,0.04,99.54,Maine
ME,2015,March,12 month-ending,100,0.03,99.57,Maine
ME,2015,April,12 month-ending,100,0.02,99.18,Maine
ME,2015,May,12 month-ending,100,0.01,99.16,Maine
ME,2015,June,12 month-ending,100,0.01,99.16,Maine
ME,2015,July,12 month-ending,100,0.01,99.21,Maine
ME,2015,August,12 month-ending,100,0.01,99.18,Maine
ME,2015,September,12 month-ending,100,0.01,99.22,Maine
ME,2015,October,12 month-ending,100,0.01,98.87,Maine
ME,2015,November,12 month-ending,100,0,98.52,Maine
ME,2015,December,12 month-ending,100,0,98.5,Maine
ME,2016,January,12 month-ending,,0,98.52,Maine
ME,2016,February,12 month-ending,,0,98.52,Maine
ME,2016,March,12 month-ending,,0,98.57,Maine
ME,2016,April,12 month-ending,,0,98.97,Maine
ME,2016,May,12 month-ending,,0,98.68,Maine
ME,2016,June,12 month-ending,,0,98.78,Maine
ME,2016,July,12 month-ending,,0,98.8,Maine
ME,2016,August,12 month-ending,,0,99.13,Maine
ME,2016,September,12 month-ending,,0,99.12,Maine
ME,2016,October,12 month-ending,,0,99.11,Maine
ME,2016,November,12 month-ending,,0,99.12,Maine
ME,2016,December,12 month-ending,,0,99.16,Maine
ME,2017,January,12 month-ending,,0,98.91,Maine
ME,2017,February,12 month-ending,,0,98.63,Maine
ME,2017,March,12 month-ending,,0,98.37,Maine
ME,2017,April,12 month-ending,,0,98.4,Maine
ME,2017,May,12 month-ending,,0,98.37,Maine
ME,2017,June,12 month-ending,,0,98.31,Maine
ME,2017,July,12 month-ending,,0,98.03,Maine
ME,2017,August,12 month-ending,,0,98.07,Maine
ME,2017,September,12 month-ending,,0,98.14,Maine
ME,2017,October,12 month-ending,,0,98.48,Maine
ME,2017,November,12 month-ending,,0,98.74,Maine
ME,2017,December,12 month-ending,,0,98.78,Maine
ME,2018,January,12 month-ending,100,0,99.02,Maine
ME,2018,February,12 month-ending,100,0,99.03,Maine
ME,2018,March,12 month-ending,100,0,99.27,Maine
ME,2018,April,12 month-ending,100,0,99.26,Maine
ME,2018,May,12 month-ending,100,0,99.5,Maine
ME,2018,June,12 month-ending,100,0,99.5,Maine
ME,2018,July,12 month-ending,100,0,99.75,Maine
ME,2018,August,12 month-ending,100,0,99.75,Maine
ME,2018,September,12 month-ending,100,0,99.74,Maine
ME,2018,October,12 month-ending,100,0,99.73,Maine
ME,2018,November,12 month-ending,100,0,99.46,Maine
ME,2018,December,12 month-ending,100,0,99.41,Maine
ME,2019,January,12 month-ending,100,0,99.38,Maine
ME,2019,February,12 month-ending,100,0,99.7,Maine
ME,2019,March,12 month-ending,100,0,99.69,Maine
ME,2019,April,12 month-ending,100,0,99.68,Maine
ME,2019,May,12 month-ending,100,0,99.69,Maine
ME,2019,June,12 month-ending,100,0,99.7,Maine
ME,2019,July,12 month-ending,100,0,99.69,Maine
ME,2019,August,12 month-ending,100,0,99.7,Maine
ME,2019,September,12 month-ending,100,0,99.7,Maine
ME,2019,October,12 month-ending,100,0,99.72,Maine
ME,2019,November,12 month-ending,100,0,100,Maine
ME,2019,December,12 month-ending,100,0,100,Maine
ME,2020,January,12 month-ending,100,0,100,Maine
ME,2020,February,12 month-ending,100,0,100,Maine
ME,2020,March,12 month-ending,100,0,100,Maine
ME,2020,April,12 month-ending,100,0,100,Maine
ME,2020,May,12 month-ending,100,0,100,Maine
ME,2020,June,12 month-ending,100,0,100,Maine
ME,2020,July,12 month-ending,100,0,100,Maine
ME,2020,August,12 month-ending,100,0,100,Maine
ME,2020,September,12 month-ending,100,0,100,Maine
ME,2020,October,12 month-ending,100,0,100,Maine
ME,2020,November,12 month-ending,100,0,100,Maine
ME,2020,December,12 month-ending,100,0.01,100,Maine
ME,2021,January,12 month-ending,100,0.01,100,Maine
ME,2021,February,12 month-ending,100,0.01,100,Maine
ME,2021,March,12 month-ending,100,0.02,100,Maine
ME,2021,April,12 month-ending,100,0.02,100,Maine
MI,2015,January,12 month-ending,100,0.05,70.6,Michigan
MI,2015,February,12 month-ending,100,0.05,70.58,Michigan
MI,2015,March,12 month-ending,100,0.05,70.71,Michigan
MI,2015,April,12 month-ending,100,0.05,71.46,Michigan
MI,2015,May,12 month-ending,100,0.05,72.1,Michigan
